OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Full Address,Latitude,Longitude
912,PETRO STOPPING CENTER #319,"I-20/59,  EXIT 100",Mc Calla,AL,615,3.12566666,"I-20/59,  EXIT 100, Mc Calla",33.345078,-87.0140057
936,CASEYS #4254,"I-40, EXIT 129",Conway,AR,695,3.03233333,"I-40, EXIT 129, Conway",35.099634,-92.4309782
970,CIRCLE K #2702885,"I-17/SR-60, EXIT 199A",Phoenix,AZ,930,3.39233333,"I-17/SR-60, EXIT 199A, Phoenix",33.4274124,-112.042459
977,PILOT TRAVEL CENTER #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite",33.6615092,-114.2296098
977,PILOT TRAVEL CENTERS #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite",33.6615092,-114.2296098
981,STINKER #85,"I-15, EXIT 93",Blackfoot,ID,825,3.53233333,"I-15, EXIT 93, Blackfoot",43.2029686,-112.3598449
982,CIRCLE K #2701948,"I-8, EXIT 7 & SR-195",Yuma,AZ,900,3.56566666,"I-8, EXIT 7 & SR-195, Yuma",32.5699657,-114.5569847
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.449,"I-495, EXIT 4 & SR-9, New Castle",39.7483797,-75.5098115
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.399,"I-495, EXIT 4 & SR-9, New Castle",39.7483797,-75.5098115
1042,Union 76,US-441 & SR-100A,Lake City,FL,75,3.56233333,"US-441 & SR-100A, Lake City",30.6871121,-82.5621359
1043,ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.259,"I-75 EXIT 414  & US-41, Lake City",37.9730023,-87.5434593
1043,SHELL DBA ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.244,"I-75 EXIT 414  & US-41, Lake City",37.9730023,-87.5434593
1047,TA MARIANNA TRAVEL CENTER,"I-10/SR-8, EXIT 142 & SR-71",Marianna,FL,20,3.60733333,"I-10/SR-8, EXIT 142 & SR-71, Marianna",30.57376289999999,-87.4121126
1075,PILOT TRAVEL CENTER #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.43233333,"I-16 /SR-404, EXIT 51 & US-441, Dublin",32.6675421,-83.0531725
1075,PILOT TRAVEL CENTERS #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.399,"I-16 /SR-404, EXIT 51 & US-441, Dublin",32.6675421,-83.0531725
1106,CIRCLE K #2705367,"I-20, EXIT 172",Thomson,GA,16,3.399,"I-20, EXIT 172, Thomson",32.4879485,-91.9763573
1112,BC AMPRIDE TRUCK PLAZA,US-59/SR-141,Denison,IA,527,3.399,"US-59/SR-141, Denison",42.0371117,-95.39888669999999
1115,KWIK STAR #704,SR-57/SR-14,Parkersburg,IA,565,3.58233333,"SR-57/SR-14, Parkersburg",39.2667418,-81.56151349999999
1121,TRAVELERS OASIS,"I-84, EXIT 182",Eden,ID,787,3.799,"I-84, EXIT 182, Eden",43.6420154,-116.6453737
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.819,"I-94/US-41, EXIT 1, Wadsworth",42.4815974,-87.9465087
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.879,"I-94/US-41, EXIT 1, Wadsworth",42.4815974,-87.9465087
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.779,"I-94/US-41, EXIT 1, Wadsworth",42.4815974,-87.9465087
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.769,"I-94/US-41, EXIT 1, Wadsworth",42.4815974,-87.9465087
1132,SPEEDWAY #7423,"I-57, EXIT 83",Ina,IL,293,3.249,"I-57, EXIT 83, Ina",39.2705937,-88.4691553
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.399,"I-74, EXIT 206, Oakwood",40.1265554,-87.7757439
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.499,"I-74, EXIT 206, Oakwood",40.1265554,-87.7757439
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.599,"I-74, EXIT 206, Oakwood",40.1265554,-87.7757439
1140,CIRCLE K #4701398,"I-55, EXIT 82 & SR-104",Divernon,IL,280,3.499,"I-55, EXIT 82 & SR-104, Divernon",39.590659,-89.6561217
1149,PILOT TRAVEL CENTER #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield",39.8209471,-85.7827945
1149,PILOT TRAVEL CENTERS #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield",39.8209471,-85.7827945
1151,SPEEDWAY #8061,"I-70, EXIT 115 & SR-109",Knightstown,IN,375,3.759,"I-70, EXIT 115 & SR-109, Knightstown",39.1139719,-94.6164971
1154,CIRCLE K #2704691,SR-71 & CR-214,Cedar Creek,TX,595,3.199,"SR-71 & CR-214, Cedar Creek",0.0,0.0
1156,CIRCLE K #4700028,"I-74/US-421, EXIT 116 & SR-44",Shelbyville,IN,375,3.599,"I-74/US-421, EXIT 116 & SR-44, Shelbyville",39.3648023,-85.5207801
1157,One9 #297,"I-70, EXIT 11 & SR-46",Terre Haute                             ,IN,510,3.43566666,"I-70, EXIT 11 & SR-46, Terre Haute                             ",39.4635374,-87.33276269999999
1158,PILOT TRAVEL CENTERS #36,US-30  & SR-49,Valparaiso,IN,365,3.869,"US-30  & SR-49, Valparaiso",40.9402796,-84.70756569999999
1158,PILOT TRAVEL CENTER #36,US-30  & SR-49,Valparaiso,IN,365,3.859,"US-30  & SR-49, Valparaiso",40.9402796,-84.70756569999999
1163,SHORT STOP #13,US-54,Emporia,KS,553,2.839,"US-54, Emporia",37.6375302,-98.4255203
1176,PILOT TRAVEL CENTERS #353,"I-75, EXIT 129",Georgetown,KY,410,3.20566666,"I-75, EXIT 129, Georgetown",38.2272353,-84.5394076
1179,PILOT TRAVEL CENTERS #399,"I-65, EXIT 105",Lebanon Junction,KY,415,3.609,"I-65, EXIT 105, Lebanon Junction",37.8295713,-85.7197692
1196,SOUTHERN BELLE TRUCK STOP,US-61 & SR-964,Saint Francisville,LA,725,3.384,"US-61 & SR-964, Saint Francisville",30.7490282,-91.2934957
1199,ALLTOWN MARKETS #306,"I-190, EXIT 7",Leominster,MA,178,3.68233333,"I-190, EXIT 7, Leominster",42.5011551,-71.721346
1202,ONE9 #290,"I-95, EXIT 93 & SR-222",Perryville,MD,22,3.599,"I-95, EXIT 93 & SR-222, Perryville",39.5945207,-76.0643069
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.549,"I-70 & I-57, EXIT 159, Effingham",39.1477525,-88.51731629999999
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.349,"I-70 & I-57, EXIT 159, Effingham",39.1477525,-88.51731629999999
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.439,"I-70 & I-57, EXIT 159, Effingham",39.1477525,-88.51731629999999
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.399,"I-70 & I-57, EXIT 159, Effingham",39.1477525,-88.51731629999999
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.499,"US-131, Kalamazoo",42.2705846,-85.6544715
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.099,"US-131, Kalamazoo",42.2705846,-85.6544715
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.599,"I-94, EXIT 56 & SR-51, Paw Paw                                 ",42.1135173,-85.96522929999999
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.559,"I-94, EXIT 56 & SR-51, Paw Paw                                 ",42.1135173,-85.96522929999999
1217,KWIK TRIP #250,"I-90, EXIT 179",Austin,MN,515,3.374,"I-90, EXIT 179, Austin",30.267153,-97.7430608
1218,CASEYS #3658,SR-210,Pillager,MN,522,3.299,"SR-210, Pillager",46.3349042,-94.4845802
1225,AYERCO #35,US-61 & US-61 BUS,Bowling Green,MO,494,3.01566666,"US-61 & US-61 BUS, Bowling Green",38.1649798,-90.3808178
1234,Lamar Travel Plaza,US-71 & US-160,Lamar,MO,416,3.199,"US-71 & US-160, Lamar",37.4920037,-94.2975271
1236,AYERCO #44,US-36 & US-24,Palmyra,MO,494,3.01566666,"US-36 & US-24, Palmyra",39.6958068,-91.51137349999999
1240,TEMP STOP #103,US-65,Sedalia,MO,400,3.199,"US-65, Sedalia",38.7049911,-93.250316
1247,SNAPPY MART #11,US-63 & SR-14,West Plains,MO,535,3.299,"US-63 & SR-14, West Plains",36.7964859,-91.8960036
1251,MAPCO #3009,US-72,Corinth,MS,435,3.154,"US-72, Corinth",34.9193685,-88.5117988
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,655,3.25566666,"US-82/US-278, Greenville",33.4027165,-90.8783344
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.97233333,"US-78 & RED BANKS RD S, Red Banks",34.8281516,-89.5645253
1304,LOVES TRAVEL STOP #667,"I-85, EXIT 152",Mebane,NC,65,3.94733333,"I-85, EXIT 152, Mebane",36.06725,-79.3117
1315,CIRCLE K #2720218,US-421 BUS & US-15/US-501/US-1,Sanford,NC,177,3.08233333,"US-421 BUS & US-15/US-501/US-1, Sanford",35.5203682,-79.1849462
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,"US-421 & US-74, Wilmington",34.2522573,-77.95707879999999
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,"US-301/US-264 ALT & CR-1674, Wilson",35.705929,-77.9213341
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,"US-30, Grand Island",40.916874,-98.35909
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,"NJ TNPK, EXIT 7 & US-206, Bordentown",40.1540689,-74.7009795
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,"I-80, EXIT 47B, Fairfield",38.2399598,-122.0925948
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,"US-202 & SR-17, Mahwah",44.3168856,-69.76769089999999
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,"SR-73, Palmyra",40.000883,-75.0361744
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,"I-40 & HORIZON, EXIT 79, Milan",45.468503,9.182402699999999
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,"I-80/I-90, MM 56 WB, Rolling Prairie",41.5924002,-87.2316859
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,"I-77, EXIT 101 & SR-627, Canton",40.7514346,-81.4178525
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,"I-75, EXIT 118, Lima                                    ",40.728423,-84.0756094
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,"I-71, EXIT 209 & I-76/US-224, EXIT 1, Seville",41.0305328,-81.8880586
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,"I-80/I-90, EXIT 13 & US-20ALT/SR-15, Montpelier",40.7269343,-98.6697482
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,"I-35, EXIT 203 & SR-15, Billings",45.7832856,-108.5006904
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,"I-40, EXIT 66, Clinton                                 ",35.4999074,-98.9545972
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,"I-74, EXIT 4 & SR-63, Covington",39.1525449,-84.5413142
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,"I-70, EXIT 12/161, Breezewood                              ",39.996403,-78.2396621
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,"US-15 & SR-394, Gettysburg",37.5204559,-78.4948614
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,"I-65, EXIT 168 & SR-38/SR-25, Lafayette",36.1602597,-86.7928871
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,"I-81, EXIT 57, Mechanicsburg                           ",39.4719443,-77.9881216
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,"I-20, EXIT 92 & US-601, Lugoff",34.1997536,-80.663813
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,"I-80, EXIT 367, Cheyenne",41.124172,-104.7664649
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,"US-221, Chesnee",35.1422638,-81.8605062
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,"US-278/SR-101/SR-6 & SR-113, Rockmart",34.0081099,-85.02872239999999
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,"I-95, EXIT 169, Florence",34.1965541,-79.8387324
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,"I-26, EXIT 15 & US-176, Inman",34.3154473,-81.5817733
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,"I-20, EXIT 55 & SR-6, Lexington",33.9625895,-81.2187798
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,"US-1, Beech Island",37.2266918,-77.4013696
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,"I-85, EXIT 63 & SR-290, Duncan",34.9021324,-82.1301234
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,"I-81, EXIT 36 NORTH, Greeneville                             ",39.4719443,-77.9881216
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,"I-24, EXIT 174, Chattanooga",35.0204467,-85.3273939
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,"I-55, EXIT 5A, Memphis",35.0873402,-90.076767
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,"I-27 EXIT 116, Amarillo",35.1549057,-101.879451
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,"I-74, EXIT 112 & SR-9, Shelbyville",39.5232569,-85.776697
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,"US-62, Brownfield",33.1801755,-102.2749981
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,"I-35, EXIT 86 & SR-85, Dilley",28.6687893,-99.1837576
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,"US-287, Dumas",35.8631387,-101.9732431
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,"US-59 & SR-16, Freer",27.8827269,-98.61793639999999
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,"I-70, EXIT 405 & SR-59, Seibert",39.1139719,-94.6164971
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,"US-20 & SR-5, Irving",32.8140177,-96.9488945
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,"US-20 & SR-5, Irving",32.8140177,-96.9488945
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,"I-40, EXIT 108, Wildersville                            ",35.4342336,-97.4079382
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,"I-235, EXIT 11, Des Moines",41.5960088,-93.6419922
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,"I-15, EXIT 122 & I-90 MM220, Butte                                   ",46.0038232,-112.5347776
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,"I-40 EXIT 60, Amarillo",35.1932489,-101.8043812
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,"US-385 & CR-1910, Andrews",32.2891059,-102.538546
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,"I-80 & I-94, EXIT 15-A, Lake Station",41.5838563,-87.23803749999999
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,"I-40, EXIT 39, Jamestown",35.4342336,-97.4079382
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,"I-70 & SR-519, EXIT 25/333, Eighty Four",40.1562649,-80.1331276
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,"I-81, EXIT 10, Mc Graw",39.4719443,-77.9881216
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,"I-81, EXIT 10, Mc Graw",39.4719443,-77.9881216
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,"US-98, Beaumont",29.778191,-85.298287
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,"I-5, EXIT 202, Marysville",48.1039297,-122.1850669
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,"I-95, EXIT 57, Baltimore                               ",39.2673836,-76.6211128
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,"US-33, Ripley                                  ",38.8187989,-81.7085915
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,"I-65, EXIT 262B, Birmingham                              ",33.5337778,-86.8239769
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,"US-380 & SR-114/SR-101, Bridgeport",33.2239528,-97.7687005
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,"I-70 & I-270, EXIT 278, Commerce City",39.7772602,-104.8819484
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,"I-26, EXIT 159, Bowman                                  ",34.3154473,-81.5817733
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,"I-10, EXIT 139 & SR-292, Las Cruces                              ",32.2859638,-106.8445953
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,"I-35, EXIT 144, Von Ormy",29.2832725,-98.6578255
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,"I-94, EXIT 322, Oak Creek",42.8845074,-87.9366752
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,"I-20, EXIT 235, Roscoe",32.4879485,-91.9763573
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,"US-6  & US-31, Plymouth",41.8965515,-86.317593
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,"US-41 & SR-312, Hammond",41.6373388,-87.5087489
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,"I-55, EXIT 289, Chicago",41.8014899,-87.7930925
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,"I-55, EXIT 289, Chicago",41.8014899,-87.7930925
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,"US-77/US190/SR-36, Cameron",0.0,0.0
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,"I-20, EXIT 101 & SR-151, Calhoun",0.0,0.0
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,"I-90, EXIT 28, Fultonville",42.9470933,-74.3705343
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,"I-90, EXIT 28, Fultonville",42.9470933,-74.3705343
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,"I-44, EXIT 4 & SR-3, Joplin",37.045938,-94.492862
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,"I-95, EXIT 77, Dunn",35.2950276,-78.6020931
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,"I-40,  EXIT 77, Amarillo",35.1932489,-101.8043812
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,"US-280/US-231/SR-53/SR-38 & CR-8/CR-34, Sylacauga",33.1637707,-86.2755655
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,"US-259/SR-49, Daingerfield",33.0295622,-94.7208849
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,"US-54 & S WESTERN AVE, Liberal",37.0278108,-100.9407484
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,"US-96 & SR-62/FM-1004, Buna                                    ",30.4416594,-93.9692062
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,"I-35/US-77, EXIT 359 & CR-1304, Abbott",31.54173699999999,-97.12779950000001
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,"US-131, EXIT 120 & SR-46, Howard City",43.3955831,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,"US-131, EXIT 120 & SR-46, Howard City",43.3955831,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,"US-131, EXIT 120 & SR-46, Howard City",43.3955831,-85.467815
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,"I-20, EXIT 126 & FM-1788, Midland                                 ",31.9649007,-102.1063725
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,"I-40 EXIT 96 & SR-207, Panhandle",35.2178348,-101.3825524
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,"US-83, Perryton",36.3906794,-100.8026834
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee",27.893983,-81.5875237
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee",27.893983,-81.5875237
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,"US-49, Hattiesburg",31.3037417,-89.3129392
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,"I-20, EXIT 617 & US-59, Marshall",32.664144,-94.34383749999999
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,"US-67/US-277, San Angelo",31.4958836,-100.3746901
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,"US-131, Byron Center",43.547695,-85.4862599
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,"I-10, EXIT 583, San Antonio                             ",29.5247298,-98.5562789
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,"I-79, EXIT 67 & US-19/SR-4, Sutton",31.233126,-84.20009180000001
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,"I-75/71, EXIT 175 & SR-338, Walton",38.87561940000001,-84.61022129999999
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,"I-40, EXIT 66, Kingman",35.2171091,-114.0083254
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,"I-94, EXIT 29, Benton Harbor                           ",45.6682411,-94.8198897
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,"I-94, EXIT 29, Benton Harbor                           ",45.6682411,-94.8198897
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,"US-12 & US-31, EXIT 3, Niles",41.8965515,-86.317593
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,"US-12 & US-31, EXIT 3, Niles",41.8965515,-86.317593
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,"US-175, Seagoville",32.654795,-96.55723
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,"I-35, EXIT 81 & SR-70, Lakeville",44.6727363,-93.294232
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,"US-87, Sterling City",31.8364186,-100.9860983
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,"US-54 & US-287, Stratford",36.3319997,-102.0733641
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,"I-20, EXIT 509, Terrell                                 ",32.7081704,-96.2902522
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,"I-37 & SR-72, EXIT 69, Three Rivers",28.471388,-98.1198114
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,"I-20/US-84, EXIT 278, Tye",32.4598401,-99.8575803
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,"US-82, Whitesboro                              ",33.6705121,-96.9080501
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,"I-15, EXIT 62, Cedar City",37.6853956,-113.07926
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,"I-70, EXIT 160, Green River",38.9755869,-110.1165961
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,"I-80, EXIT 146, Park City",40.7269343,-98.6697482
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,"I-70, EXIT 54 & US-89, Salina",38.87421,-97.6494839
